ghsa_id,type,severity,published_at,github_reviewed_at,cvss_score,package,vulnerable_version_range,first_patched_version
GHSA-hhr9-rh25-hvf9,reviewed,high,2023-07-20 14:54:03,2023-07-20 14:54:03,7.50,@feathersjs/transport-commons,">= 5.0.0, <= 5.0.7",5.0.8
GHSA-c9vx-2g7w-rp65,reviewed,medium,2023-07-18 16:58:00,2023-07-18 16:58:00,6.10,matrix-react-sdk,">= 3.32.0, < 3.76.0",3.76.0
GHSA-9m93-w8w6-76hh,reviewed,critical,2023-07-17 03:30:02,2023-07-18 16:57:01,10.00,mongoose,">= 7.0.0, < 7.3.3",7.3.3
GHSA-9m93-w8w6-76hh,reviewed,critical,2023-07-17 03:30:02,2023-07-18 16:57:01,10.00,mongoose,">= 6.0.0, < 6.11.3",6.11.3
GHSA-9m93-w8w6-76hh,reviewed,critical,2023-07-17 03:30:02,2023-07-18 16:57:01,10.00,mongoose,< 5.13.20,5.13.20
GHSA-hx4h-676r-j3qp,reviewed,medium,2023-07-16 18:30:05,2023-07-17 10:57:02,6.10,layui,< 2.8.0,2.8.0
GHSA-x2ph-qqwm-9cc6,reviewed,critical,2023-07-15 21:30:02,2023-07-17 10:48:04,9.30,clevertap-cordova,<= 2.6.2,
GHSA-r54g-4qq6-chxg,reviewed,high,2023-07-14 12:30:02,2023-07-14 21:50:03,7.30,webmention.js,< 0.5.5,0.5.5
GHSA-cchq-frgv-rjh5,reviewed,critical,2023-07-13 17:02:00,2023-07-13 17:02:00,9.80,vm2,<= 3.9.19,
GHSA-g644-9gfx-q4q4,reviewed,critical,2023-07-13 17:01:06,2023-07-13 17:01:06,9.80,vm2,<= 3.9.19,
GHSA-h9wq-xcqx-mqxm,reviewed,low,2023-07-11 22:46:02,2023-07-11 22:46:02,,@vendure/core,< 2.0.3,2.0.3
GHSA-f44m-65h3-99vc,reviewed,medium,2023-07-11 15:31:02,2023-07-11 22:45:06,4.60,tarteaucitronjs,< 1.13.1,1.13.1
GHSA-q9w4-w667-qqj4,reviewed,medium,2023-07-10 21:54:00,2023-07-10 21:54:00,6.10,ckeditor-wordcount-plugin,<= 1.17.11,1.17.12
GHSA-mrr8-v49w-3333,reviewed,low,2023-07-10 19:08:01,2023-07-10 19:08:01,,sweetalert2,>= 11.6.14,
GHSA-f7xj-rg7h-mc87,reviewed,low,2023-07-07 20:32:06,2023-07-07 20:32:06,,stylelint,">= 8.0.0, < 15.10.1",15.10.1
GHSA-pvrw-g6fx-mcx2,reviewed,high,2023-07-06 19:24:01,2023-07-06 21:46:03,7.50,is_js,<= 0.9.0,
GHSA-4vrv-93c7-m92j,reviewed,high,2023-07-06 19:24:00,2023-07-06 21:36:02,8.80,snyk,< 1.1064.0,1.1064.0
GHSA-gm68-572p-q28r,reviewed,medium,2023-07-06 15:30:05,2023-07-06 15:30:05,,@vendure/admin-ui-plugin,< 2.0.3,2.0.3
GHSA-g8x5-p9qc-cf95,reviewed,high,2023-07-05 21:36:06,2023-07-05 21:36:06,7.40,@fastify/oauth2,< 7.2.0,7.2.0
GHSA-h755-8qp9-cq85,reviewed,critical,2023-07-05 15:30:02,2023-07-07 20:19:00,9.80,protobufjs,">= 7.0.0, < 7.2.4",7.2.4
GHSA-h755-8qp9-cq85,reviewed,critical,2023-07-05 15:30:02,2023-07-07 20:19:00,9.80,protobufjs,">= 6.10.0, < 6.11.4",6.11.4
GHSA-hgxv-3497-3hhj,reviewed,medium,2023-07-04 18:30:06,2023-07-06 20:38:02,,@fastify/oauth2,< 7.2.0,7.2.0
GHSA-72xf-g2v4-qvf3,reviewed,medium,2023-07-01 06:30:02,2023-07-07 21:39:06,6.50,tough-cookie,< 4.1.3,4.1.3
GHSA-cggh-pq45-6h9x,reviewed,high,2023-07-01 00:30:05,2023-07-11 22:45:00,7.50,llhttp,< 8.1.1,8.1.1
GHSA-462x-c3jw-7vr6,reviewed,critical,2023-06-30 20:41:04,2023-06-30 20:41:04,9.80,parse-server,< 5.5.2,5.5.2
GHSA-462x-c3jw-7vr6,reviewed,critical,2023-06-30 20:41:04,2023-06-30 20:41:04,9.80,parse-server,">= 6.0.0, < 6.2.1",6.2.1
GHSA-mrcj-5qxr-vhp2,reviewed,medium,2023-06-30 18:31:00,2023-06-30 20:35:02,6.10,angular-ui-notification,">= 0.1.0, <= 0.3.6",
GHSA-4jjv-p8x9-rrf7,reviewed,medium,2023-06-30 15:30:02,2023-06-30 20:39:04,6.10,joplin,< 2.11.5,2.11.5
GHSA-7grw-xfx6-qhx6,reviewed,medium,2023-06-30 15:30:02,2023-06-30 20:39:03,6.10,joplin,< 2.11.5,2.11.5
GHSA-7px2-3c2p-q4v4,reviewed,high,2023-06-30 06:30:01,2023-06-30 20:38:04,7.30,flatnest,<= 1.0.0,
GHSA-h42j-mrmp-9369,reviewed,critical,2023-06-28 06:30:02,2023-06-30 20:32:03,9.80,git-commit-info,< 2.0.2,2.0.2
GHSA-257q-pv89-v3xv,reviewed,medium,2023-06-26 21:30:06,2023-07-07 15:07:06,6.10,jquery,">= 1.0.3, < 3.5.0",3.5.0
GHSA-257q-pv89-v3xv,reviewed,medium,2023-06-26 21:30:06,2023-07-07 15:07:06,6.10,jQuery,">= 1.0.3, < 3.5.0",3.5.0
GHSA-257q-pv89-v3xv,reviewed,medium,2023-06-26 21:30:06,2023-07-07 15:07:06,6.10,jquery-rails,< 4.4.0,4.4.0
GHSA-257q-pv89-v3xv,reviewed,medium,2023-06-26 21:30:06,2023-07-07 15:07:06,6.10,org.webjars.npm:jquery,">= 1.0.3, < 3.5.0",3.5.0
GHSA-3g7p-8qhx-mc8r,reviewed,low,2023-06-22 20:01:04,2023-06-22 20:01:04,3.10,shescape,< 1.7.1,1.7.1
GHSA-j8xg-fqg3-53r7,reviewed,medium,2023-06-22 06:30:02,2023-06-23 21:36:04,5.30,word-wrap,< 1.2.4,1.2.4
GHSA-5wrg-8fxp-cx9r,reviewed,high,2023-06-21 22:06:02,2023-06-21 22:06:02,,passport-wsfed-saml2,< 3.0.10,3.0.10
GHSA-wg6p-jmpc-xjmr,reviewed,high,2023-06-21 22:00:03,2023-06-21 22:00:03,8.00,@backstage/plugin-scaffolder-backend,< 1.15.0,1.15.0
GHSA-77fw-rf4v-vfp9,reviewed,high,2023-06-21 22:00:02,2023-06-21 22:00:02,8.10,passport-wsfed-saml2,< 3.0.5,3.0.5
GHSA-c2qf-rxjj-qqgw,reviewed,medium,2023-06-21 06:30:03,2023-06-22 16:52:06,5.30,semver,">= 7.0.0, < 7.5.2",7.5.2
GHSA-c2qf-rxjj-qqgw,reviewed,medium,2023-06-21 06:30:03,2023-06-22 16:52:06,5.30,semver,">= 6.0.0, < 6.3.1",6.3.1
GHSA-c2qf-rxjj-qqgw,reviewed,medium,2023-06-21 06:30:03,2023-06-22 16:52:06,5.30,semver,< 5.7.2,5.7.2
GHSA-7hh3-3x64-v2g9,reviewed,medium,2023-06-20 18:50:02,2023-06-20 18:50:02,5.00,remult,< 0.20.6,0.20.6
GHSA-rx28-r23p-2qc3,reviewed,medium,2023-06-19 22:47:03,2023-06-19 22:47:03,6.60,aws-cdk-lib,">= 2.0.0, < 2.80.0",2.80.0
GHSA-rx28-r23p-2qc3,reviewed,medium,2023-06-19 22:47:03,2023-06-19 22:47:03,6.60,@aws-cdk/aws-eks,">= 1.57.0, < 1.202.0",1.202.0
GHSA-wprv-93r4-jj2p,reviewed,medium,2023-06-19 19:46:04,2023-06-19 19:46:04,5.30,@openzeppelin/contracts,">= 4.7.0, < 4.9.2",4.9.2
GHSA-wprv-93r4-jj2p,reviewed,medium,2023-06-19 19:46:04,2023-06-19 19:46:04,5.30,@openzeppelin/contracts-upgradeable,">= 4.7.0, < 4.9.2",4.9.2
GHSA-68jh-rf6x-836f,reviewed,low,2023-06-16 19:40:05,2023-06-16 19:40:05,,@apollo/server,">= 4.7.1, < 4.7.4",4.7.4
GHSA-gpv5-7x3g-ghjv,reviewed,low,2023-06-15 19:05:01,2023-06-15 19:05:01,,fast-xml-parser,= 4.2.4,4.2.5
GHSA-jqxr-vjvv-899m,reviewed,medium,2023-06-14 14:54:01,2023-06-14 14:54:01,6.10,@keystone-6/auth,< 7.0.0,7.0.0
GHSA-gc34-5v43-h7v8,reviewed,high,2023-06-13 18:30:04,2023-06-21 22:09:00,8.10,nuxt,">= 3.4.0, < 3.4.3",3.4.3
GHSA-x3cc-x39p-42qx,reviewed,high,2023-06-13 12:44:03,2023-06-13 12:44:03,,fast-xml-parser,< 4.1.2,4.1.2
GHSA-5fp6-4xw3-xqq3,reviewed,low,2023-06-12 18:37:03,2023-06-12 18:37:03,,@keystone-6/core,<= 5.3.1,
GHSA-89qm-hm2x-mxm3,reviewed,high,2023-06-12 06:30:02,2023-06-12 18:53:03,8.20,progressbar.js,< 1.1.1,1.1.1
GHSA-3w3w-pxmm-2w2j,reviewed,medium,2023-06-12 03:30:02,2023-06-13 12:44:05,5.30,crypto-js,< 3.2.1,3.2.1
GHSA-4gxf-g5gf-22h4,reviewed,high,2023-06-10 06:30:03,2023-06-12 18:34:04,7.50,dottie,< 2.0.4,2.0.4
GHSA-h53w-7qw7-vh5c,reviewed,high,2023-06-09 22:53:05,2023-06-09 22:53:05,7.30,snowflake-sdk,< 1.6.21,1.6.21
GHSA-c6f8-8r25-c4gc,reviewed,medium,2023-06-09 22:52:00,2023-06-09 22:52:00,4.30,gatsby,<= 4.25.6,4.25.7
GHSA-c6f8-8r25-c4gc,reviewed,medium,2023-06-09 22:52:00,2023-06-09 22:52:00,4.30,gatsby,">= 5.0.0, <= 5.9.0",5.9.1
GHSA-4882-hxpr-hrvm,reviewed,high,2023-06-09 22:41:06,2023-06-09 22:41:06,8.10,@udecode/plate-link,< 20.0.0,20.0.0
GHSA-5h3x-9wvq-w4m2,reviewed,medium,2023-06-08 18:03:01,2023-06-08 18:03:01,5.30,@openzeppelin/contracts,">= 4.3.0, < 4.9.1",4.9.1
GHSA-5h3x-9wvq-w4m2,reviewed,medium,2023-06-08 18:03:01,2023-06-08 18:03:01,5.30,@openzeppelin/contracts-upgradeable,">= 4.3.0, < 4.9.1",4.9.1
GHSA-6w63-h3fj-q4vw,reviewed,high,2023-06-06 17:33:01,2023-06-06 17:33:01,7.50,fast-xml-parser,< 4.2.4,4.2.4
GHSA-353f-5xf4-qw67,reviewed,high,2023-06-06 02:01:04,2023-06-06 02:01:04,7.50,vite,< 2.9.16,2.9.16
GHSA-353f-5xf4-qw67,reviewed,high,2023-06-06 02:01:04,2023-06-06 02:01:04,7.50,vite,">= 3.0.2, < 3.2.7",3.2.7
GHSA-353f-5xf4-qw67,reviewed,high,2023-06-06 02:01:04,2023-06-06 02:01:04,7.50,vite,">= 4.0.0, < 4.0.5",4.0.5
GHSA-353f-5xf4-qw67,reviewed,high,2023-06-06 02:01:04,2023-06-06 02:01:04,7.50,vite,">= 4.1.0, < 4.1.5",4.1.5
GHSA-353f-5xf4-qw67,reviewed,high,2023-06-06 02:01:04,2023-06-06 02:01:04,7.50,vite,">= 4.2.0, < 4.2.3",4.2.3
GHSA-353f-5xf4-qw67,reviewed,high,2023-06-06 02:01:04,2023-06-06 02:01:04,7.50,vite,">= 4.3.0, < 4.3.9",4.3.9
GHSA-9prm-jqwx-45x9,reviewed,medium,2023-05-31 23:39:02,2023-05-31 23:39:02,6.30,parse-server,< 5.4.4,5.4.4
GHSA-9prm-jqwx-45x9,reviewed,medium,2023-05-31 23:39:02,2023-05-31 23:39:02,6.30,parse-server,">= 6.0.0, < 6.1.1",6.1.1
GHSA-mj6p-3pc9-wf5m,reviewed,medium,2023-05-30 18:30:02,2023-06-06 01:52:05,,proxy,">= 2.0.0, < 2.1.1",2.1.1
GHSA-p2fh-2h23-6grg,reviewed,medium,2023-05-30 12:30:02,2023-06-02 17:11:02,5.40,@antfu/utils,< 0.7.3,0.7.3
GHSA-549h-r7g9-2qpf,reviewed,high,2023-05-27 06:30:04,2023-05-30 20:07:05,7.80,n158,<= 1.4.1,
GHSA-wxrx-pc44-rcgc,reviewed,high,2023-05-27 06:30:04,2023-05-30 20:07:04,8.40,keep-module-latest,<= 1.0.1,
GHSA-8vw3-vxmj-h43w,reviewed,high,2023-05-27 06:30:04,2023-05-30 20:07:02,7.80,bwm-ng,<= 0.1.1,
GHSA-9qpj-qq2r-5mcc,reviewed,medium,2023-05-26 13:52:02,2023-05-26 13:52:02,5.40,highlight.run,< 6.0.0,6.0.0
GHSA-7cgc-fjv4-52x6,reviewed,critical,2023-05-24 16:43:06,2023-05-24 16:43:06,,bignum,">= 0.12.2, < 0.13.1",0.13.1
GHSA-cqmj-92xf-r6r9,reviewed,high,2023-05-23 19:55:01,2023-05-23 19:55:01,7.30,socket.io-parser,">= 3.4.0, < 3.4.3",3.4.3
GHSA-cqmj-92xf-r6r9,reviewed,high,2023-05-23 19:55:01,2023-05-23 19:55:01,7.30,socket.io-parser,">= 4.0.4, < 4.2.3",4.2.3
GHSA-8775-5hwv-wr6v,reviewed,medium,2023-05-22 20:35:00,2023-05-22 20:35:00,5.40,posthog-js,< 1.57.2,1.57.2
GHSA-mxhg-rvwx-x993,reviewed,medium,2023-05-22 19:50:00,2023-05-22 19:50:00,4.90,parse-server-push-adapter,< 4.1.3,4.1.3
GHSA-xp5g-jhg3-3rg2,reviewed,high,2023-05-22 00:30:02,2023-05-22 19:37:01,7.50,snarkjs,<= 0.6.11,
GHSA-p5gc-c584-jj6v,reviewed,medium,2023-05-17 03:49:04,2023-05-17 03:49:04,5.30,vm2,< 3.9.18,3.9.18
GHSA-whpj-8f3w-67p5,reviewed,critical,2023-05-15 20:50:05,2023-05-15 20:50:05,9.80,vm2,< 3.9.18,3.9.18
GHSA-8vx6-69vg-c46f,reviewed,medium,2023-05-12 20:16:04,2023-05-12 20:16:04,6.50,workerd,< 1.20230419.0,1.20230419.0
GHSA-p58x-7733-vp9m,reviewed,medium,2023-05-10 15:30:02,2023-05-11 20:44:03,6.50,n8n,< 0.216.1,0.216.1
GHSA-r9xw-p7wj-w792,reviewed,high,2023-05-10 15:30:02,2023-05-11 20:46:01,7.50,n8n,< 0.216.1,0.216.1
GHSA-97cp-mr4m-9mcf,reviewed,high,2023-05-10 15:30:02,2023-05-11 20:45:00,8.80,n8n,< 0.216.1,0.216.1
GHSA-vcxh-qvgr-9fw9,reviewed,high,2023-05-10 06:30:03,2023-05-11 20:39:02,7.50,m.static,<= 2.2.0,
GHSA-g7rj-q722-245g,reviewed,critical,2023-05-08 18:30:02,2023-05-09 19:16:02,10.00,jsreport,< 3.11.3,3.11.3
GHSA-wf7x-fh6w-34r6,reviewed,high,2023-05-05 06:30:03,2023-05-05 22:37:01,7.50,ghost,< 5.42.1,5.42.1
GHSA-jj45-24rw-v6jw,reviewed,medium,2023-05-04 21:30:03,2023-05-05 02:17:05,5.40,total4,< 0.0.81,0.0.81
GHSA-r97q-ghch-82j9,reviewed,high,2023-05-03 21:57:01,2023-05-03 21:57:01,7.50,ghost,< 5.46.1,5.46.1
GHSA-q9mw-68c2-j6m5,reviewed,medium,2023-05-03 21:56:05,2023-05-03 21:56:05,6.50,engine.io,">= 5.1.0, < 6.4.2",6.4.2
GHSA-g35x-j6jj-8g7j,reviewed,medium,2023-05-02 16:51:03,2023-05-02 16:51:03,4.40,@mittwald/kubernetes,< 3.5.0,3.5.0
GHSA-xq6j-x8pq-g3gr,reviewed,critical,2023-05-02 15:30:03,2023-05-02 19:56:05,9.80,appium-desktop,<= 1.14.1,
GHSA-847g-34c5-vvm8,reviewed,medium,2023-05-01 18:30:02,2023-05-01 22:32:02,6.10,editor.md,<= 1.5.0,
GHSA-wwxh-74fx-33c6,reviewed,low,2023-05-01 14:01:00,2023-05-01 14:01:00,3.70,@aedart/support,< 0.6.1,0.6.1
GHSA-558p-m34m-vpmq,reviewed,critical,2023-04-27 14:02:01,2023-04-27 14:02:01,9.10,typed-rest-client,< 1.8.0,1.8.0
GHSA-f737-3fh6-jf6w,reviewed,critical,2023-04-26 21:30:04,2023-04-27 13:58:02,9.80,vconsole,< 3.15.1,3.15.1
GHSA-35jj-vqcf-f2jf,reviewed,high,2023-04-26 19:45:00,2023-04-26 19:45:00,7.40,payload,< 1.7.0,1.7.0
GHSA-c54w-7j5f-xg98,reviewed,medium,2023-04-26 18:30:02,2023-10-10 21:26:03,4.70,@builder.io/qwik-city,< 0.104.0,0.104.0
GHSA-xv83-x443-7rmw,reviewed,high,2023-04-25 19:48:01,2023-04-25 19:48:01,8.20,matrix-react-sdk,< 3.71.0,3.71.0
GHSA-88qf-5f3v-pm6m,reviewed,critical,2023-04-24 18:30:03,2023-04-24 22:45:05,9.80,dawnsparks-node-tesseract,< 0.4.1,0.4.1
GHSA-wq8f-xmq3-5vq9,reviewed,critical,2023-04-24 18:30:03,2023-04-24 22:45:00,9.80,broccoli-compass,<= 0.2.4,
GHSA-f9xv-q969-pqx4,reviewed,high,2023-04-24 15:30:03,2023-04-24 18:05:03,7.50,yaml,">= 2.0.0-5, < 2.2.2",2.2.2
GHSA-4r6h-8v6p-xvw6,reviewed,high,2023-04-24 09:30:02,2023-04-24 22:40:04,7.80,xlsx,< 0.19.3,0.19.3
GHSA-4m3m-ppvx-xgw9,reviewed,high,2023-04-21 22:33:03,2023-04-21 22:33:03,8.10,@fastify/passport,< 1.1.0,1.1.0
GHSA-4m3m-ppvx-xgw9,reviewed,high,2023-04-21 22:33:03,2023-04-21 22:33:03,8.10,@fastify/passport,">= 2.0.0, < 2.3.0",2.3.0
GHSA-2ccf-ffrj-m4qw,reviewed,medium,2023-04-21 22:32:05,2023-04-21 22:32:05,6.50,@fastify/passport,< 1.1.0,1.1.0
GHSA-2ccf-ffrj-m4qw,reviewed,medium,2023-04-21 22:32:05,2023-04-21 22:32:05,6.50,@fastify/passport,">= 2.0.0, < 2.3.0",2.3.0
GHSA-x77j-w7wf-fjmw,reviewed,medium,2023-04-20 21:19:02,2023-04-20 21:19:02,,nunjucks,< 3.2.4,3.2.4
GHSA-qrgf-9gpc-vrxw,reviewed,medium,2023-04-20 21:18:05,2023-04-20 21:18:05,5.30,@fastify/csrf-protection,< 4.1.0,4.1.0
GHSA-qrgf-9gpc-vrxw,reviewed,medium,2023-04-20 21:18:05,2023-04-20 21:18:05,5.30,@fastify/csrf-protection,">= 5.0.0, < 6.3.0",6.3.0
GHSA-h2pm-378c-pcxx,reviewed,medium,2023-04-20 19:05:03,2023-04-20 19:05:03,4.30,gatsby-plugin-sharp,">= 5.0.0, < 5.8.1",5.8.1
GHSA-h2pm-378c-pcxx,reviewed,medium,2023-04-20 19:05:03,2023-04-20 19:05:03,4.30,gatsby-plugin-sharp,< 4.25.1,4.25.1
GHSA-ch3r-j5x3-6q2m,reviewed,critical,2023-04-20 14:37:05,2023-04-20 14:37:05,9.80,vm2,< 3.9.17,3.9.17
GHSA-93hq-5wgc-jc82,reviewed,high,2023-04-20 14:11:00,2023-04-20 14:11:00,8.80,@openzeppelin/contracts,">= 4.3.0, < 4.8.3",4.8.3
GHSA-93hq-5wgc-jc82,reviewed,high,2023-04-20 14:11:00,2023-04-20 14:11:00,8.80,@openzeppelin/contracts-upgradeable,">= 4.3.0, < 4.8.3",4.8.3
GHSA-4xr4-89m5-46c7,reviewed,low,2023-04-20 06:30:02,2023-04-20 20:34:04,3.50,eslint-detailed-reporter,<= 0.9.0,
GHSA-2h87-4q2w-v4hf,reviewed,critical,2023-04-19 21:41:03,2023-04-19 21:41:03,10.00,@strapi/plugin-users-permissions,< 4.5.6,4.5.6
GHSA-2h87-4q2w-v4hf,reviewed,critical,2023-04-19 21:41:03,2023-04-19 21:41:03,10.00,@strapi/plugin-email,< 4.5.6,4.5.6
GHSA-jjqf-j4w7-92w8,reviewed,high,2023-04-19 21:41:03,2023-04-19 21:41:03,7.50,@strapi/strapi,">= 3.2.1, < 4.8.0",4.8.0
GHSA-583x-23h9-f5w7,reviewed,medium,2023-04-19 18:33:02,2023-04-24 18:43:05,,@strapi/plugin-users-permissions,">= 3.2.1, < 4.6.0",4.6.0
GHSA-8pf3-6fgr-3g3g,reviewed,medium,2023-04-18 22:29:05,2023-04-18 22:29:05,5.20,@web3-react/coinbase-wallet,">= 6.0.0, < 8.0.35-beta.0",8.0.35-beta.0
GHSA-8pf3-6fgr-3g3g,reviewed,medium,2023-04-18 22:29:05,2023-04-18 22:29:05,5.20,@web3-react/eip1193,">= 6.0.0, < 8.0.27-beta.0",8.0.27-beta
GHSA-8pf3-6fgr-3g3g,reviewed,medium,2023-04-18 22:29:05,2023-04-18 22:29:05,5.20,@web3-react/metamask,">= 6.0.0, < 8.0.30-beta.0",8.0.30-beta.0
GHSA-8pf3-6fgr-3g3g,reviewed,medium,2023-04-18 22:29:05,2023-04-18 22:29:05,5.20,@web3-react/walletconnect,">= 6.0.0, < 8.0.37-beta.0",8.0.37-beta.0
GHSA-xv3q-jrmm-4fxv,reviewed,high,2023-04-18 22:28:00,2023-04-18 22:28:00,8.20,@strapi/plugin-users-permissions,">= 3.2.1, < 4.6.0",4.6.0
GHSA-fp2w-g92g-fgq4,reviewed,critical,2023-04-18 03:30:04,2023-04-21 20:26:01,10.00,@nuxtlabs/github-module,< 1.6.2,1.6.2
GHSA-mx2q-35m2-x2rh,reviewed,medium,2023-04-17 16:45:02,2023-04-17 16:45:02,5.30,@openzeppelin/contracts,">= 3.2.0, < 4.8.3",4.8.3
GHSA-mx2q-35m2-x2rh,reviewed,medium,2023-04-17 16:45:02,2023-04-17 16:45:02,5.30,@openzeppelin/contracts-upgradeable,">= 3.2.0, < 4.8.3",4.8.3
GHSA-6g67-q39g-r79q,reviewed,medium,2023-04-14 16:14:02,2023-04-14 16:14:02,5.00,matrix-js-sdk,< 24.1.0,24.1.0
GHSA-xj72-wvfv-8985,reviewed,critical,2023-04-12 20:42:04,2023-04-12 20:42:04,9.80,vm2,< 3.9.16,3.9.16
GHSA-hcg3-56jf-x4vh,reviewed,critical,2023-04-11 06:30:03,2023-04-11 15:40:02,10.00,safe-eval,<= 0.4.2,
GHSA-79xf-67r4-q2jj,reviewed,critical,2023-04-11 06:30:03,2023-04-11 15:27:03,10.00,safe-eval,<= 0.4.2,
GHSA-7jxr-cg7f-gpgv,reviewed,critical,2023-04-07 20:35:00,2023-04-07 20:35:00,9.80,vm2,< 3.9.15,3.9.15
GHSA-gv7g-x59x-wf8f,reviewed,high,2023-04-07 19:23:03,2023-04-07 19:23:03,8.80,@sveltejs/kit,< 1.15.2,1.15.2
GHSA-776f-qx25-q3cc,reviewed,medium,2023-04-05 21:30:02,2023-04-07 21:00:05,5.30,xml2js,< 0.5.0,0.5.0
GHSA-qghr-877h-f9jh,reviewed,high,2023-04-05 00:30:04,2023-04-05 17:55:02,7.50,markdown-pdf,<= 11.0.0,
GHSA-5p75-vc5g-8rv2,reviewed,high,2023-04-04 21:20:05,2023-04-04 21:20:05,8.80,@sveltejs/kit,< 1.15.1,1.15.1
GHSA-5p84-mmh9-pxgr,reviewed,medium,2023-04-04 15:30:03,2023-04-04 21:24:01,6.10,editor.md,<= 1.5.0,
GHSA-3gvp-54v2-2jrp,reviewed,medium,2023-04-04 15:30:03,2023-04-07 22:09:01,6.50,directus,= 2.2.0,2.2.1
GHSA-w974-rq9x-mh3v,reviewed,medium,2023-04-04 15:30:03,2023-04-04 21:24:01,6.10,editor.md,<= 1.5.0,
GHSA-mwq8-fjpf-c2gr,reviewed,high,2023-03-30 20:19:02,2023-03-30 20:19:02,8.20,matrix-js-sdk,< 24.0.0,24.0.0
GHSA-2vrf-hf26-jrp5,reviewed,medium,2023-03-30 06:30:03,2023-04-03 13:07:05,5.30,angular,<= 1.8.3,
GHSA-2qqx-w9hr-q5gx,reviewed,medium,2023-03-30 06:30:03,2023-04-03 13:07:05,5.30,angular,<= 1.8.3,
GHSA-qwqh-hm9m-p5hr,reviewed,medium,2023-03-30 06:30:03,2023-04-03 13:07:04,5.30,angular,<= 1.8.3,
GHSA-6g43-88cp-w5gv,reviewed,high,2023-03-29 19:34:03,2023-03-29 19:34:03,8.20,matrix-react-sdk,< 3.69.0,3.69.0
GHSA-2x9c-qwgf-94xr,reviewed,high,2023-03-28 19:57:06,2023-03-28 19:57:06,7.20,matrix-react-sdk,< 3.53.0,3.53.0
GHSA-rfv9-x7hh-xc32,reviewed,high,2023-03-28 18:59:03,2023-03-28 18:59:03,7.20,matrix-js-sdk,< 19.4.0,19.4.0
GHSA-2w9p-xf5h-qwj3,reviewed,high,2023-03-27 03:30:02,2023-03-27 21:20:04,,pullit,< 1.4.0,
GHSA-gwvm-vrp4-4pp5,reviewed,critical,2023-03-24 22:04:04,2023-03-24 22:04:04,9.90,angular-server-side-configuration,">= 15.0.0, < 15.1.0",15.1.0
GHSA-8vg2-wf3q-mwv7,reviewed,medium,2023-03-23 19:47:01,2023-03-23 19:47:01,4.20,directus,< 9.23.3,9.23.3
GHSA-frjg-g767-7363,reviewed,critical,2023-03-23 06:30:02,2023-03-23 19:58:01,9.30,code-server,< 4.10.1,4.10.1
GHSA-47pj-q2vm-46xc,reviewed,high,2023-03-18 06:30:02,2023-03-20 21:19:02,7.50,collection.js,< 6.8.1,6.8.1
GHSA-p8p7-x288-28g6,reviewed,medium,2023-03-16 15:30:02,2023-03-16 18:33:05,6.10,request,<= 2.88.2,
GHSA-p8p7-x288-28g6,reviewed,medium,2023-03-16 15:30:02,2023-03-16 18:33:05,6.10,@cypress/request,<= 2.88.12,3.0.0
GHSA-2rq5-699j-x7p6,reviewed,high,2023-03-15 21:30:03,2023-03-16 13:27:00,7.50,swig-templates,<= 2.0.4,
GHSA-2rq5-699j-x7p6,reviewed,high,2023-03-15 21:30:03,2023-03-16 13:27:00,7.50,swig,<= 1.4.2,
GHSA-7r7x-4c4q-c4qf,reviewed,high,2023-03-13 20:52:05,2023-03-13 20:52:05,8.10,next-auth,< 4.20.1,4.20.1
GHSA-jqv5-7xpx-qj74,reviewed,high,2023-03-13 20:00:05,2023-03-13 20:00:05,8.10,sqlite3,">= 5.0.0, < 5.1.5",5.1.5
GHSA-hc6q-2mpp-qw7j,reviewed,high,2023-03-13 03:30:02,2023-03-14 15:03:01,7.60,webpack,">= 5.0.0, < 5.76.0",5.76.0
GHSA-795w-7426-m94j,reviewed,critical,2023-03-10 18:30:02,2023-03-10 21:52:02,9.80,@stoqey/gnuplot,<= 0.0.3,
GHSA-9jh3-4pc9-hq29,reviewed,critical,2023-03-09 06:30:02,2023-03-09 20:18:04,9.80,node-bluetooth-serial-port,<= 2.2.7,
GHSA-cxx3-36qc-m6qm,reviewed,critical,2023-03-09 06:30:02,2023-03-09 20:16:02,9.80,node-bluetooth,<= 1.2.6,
GHSA-9wf9-qvvp-2929,reviewed,critical,2023-03-09 00:30:02,2023-03-10 22:28:04,9.80,@builder.io/qwik,< 0.21.0,0.21.0
GHSA-m5q3-8wgf-x8xf,reviewed,medium,2023-03-08 17:13:01,2023-03-08 17:13:01,6.50,directus,< 9.16.0,9.16.0
GHSA-4hmq-ggrm-qfc6,reviewed,high,2023-03-07 20:35:05,2023-03-07 20:35:05,7.50,directus,< 9.23.0,9.23.0
GHSA-rmhg-2cvv-q7vx,reviewed,high,2023-03-06 06:30:02,2023-03-07 20:32:00,7.50,dot-lens,<= 1.2.3,
GHSA-4jpv-8r57-pv7j,reviewed,medium,2023-03-06 06:30:02,2023-03-08 00:10:00,5.30,@nestjs/core,< 9.0.5,9.0.5
GHSA-5g97-whc9-8g7j,reviewed,high,2023-03-06 06:30:02,2023-03-07 20:28:04,7.50,node-static,<= 0.7.11,
GHSA-5g97-whc9-8g7j,reviewed,high,2023-03-06 06:30:02,2023-03-07 20:28:04,7.50,@nubosoftware/node-static,<= 0.7.11,
